Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.33249205,23.07558955,43.37741252,10.59271971,4.965000505,3.110944522,2.677091792,8.749822008,-0.26434077,2.68088209,-1.965454105,-1.163790672,-0.016917751,-1.305247462,-1.622675505,2.453732272,-0.141752644,0.248100883,9.136660005,9.128690297,9.126381641,4.922354082,-3.959962122,-3.673752573,-2.779563941,-3.241386773,-3.600572025,-1.165417756,-0.771117558,-2.275890999
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.754878664,1.334264238,-31.33307544,0.702091309,2.583517475,4.438441213,5.33663593,2.811231841,1.197886354,2.358236393,4.804845556,4.906862041,5.804668063,-1.866574334,-2.538562791,-4.013708727,-0.060039736,-1.293225465
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.092994144,-3.303341919,-2.531876757,11.21741121,2.822159733,10.16425424,4.903837021,4.787466824,1.244727456,-2.007171505,3.942213414,-62.37804654,121.7794718,-14.07297277,-24.49801081,-9.661140041,-3.901120722,24.97603817,13.44608674
St. Lucia,,,,,,,,,,,,,,,,,,,8.660125516,2.228890989,-3.614674755,4.879846878,0.77679643,3.6089035,5.776924649,6.615148577,12.44081129,2.001982526,11.76795242,7.036333705,8.113583554,-1.045344635,6.615065841,-0.56991373,0.42346791,0.507469878,1.563075149,-2.064751179,4.82577283,1.368904438,-1.067677442,-4.291645939,-0.344585646,3.525477818,6.411634744,-1.377508574,4.930248301,0.317079625,3.488151516,-4.076946988,0.513073499,4.614488292,-0.830332598,-3.638582019,1.300969624,-1.814225001,3.129891366,2.971531737,2.397330756
Latin America & Caribbean,,3.776427712,1.101758171,-0.662552177,4.353598445,3.041523892,1.543083162,1.856569162,4.830198489,4.334261107,3.476910042,4.36908117,4.664978656,5.502377224,4.116089567,1.197827174,2.931505221,2.429467791,1.511576541,4.98386423,4.363576966,-1.442167352,-2.530935986,-4.169583185,1.64611957,1.111923116,1.907463011,1.231484399,-1.323481232,-0.079670674,-1.815672222,1.314868632,0.762028226,2.289478599,3.418326584,-0.752293515,2.37413409,3.624238372,1.067867253,-0.868393457,2.077534106,-0.913830434,-0.834141061,1.18134361,4.267669319,2.718294992,3.79769875,4.030327891,2.515684344,-3.126203645,5.260694298,3.291568964,1.391600718,1.77779161,0.3143833,-0.478819352,-1.135680302,0.903433216,0.685310201
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,-0.072891718,-1.367788361,-0.484497019,-0.033543461,-0.823363988,0.814939786,1.165407489,-0.079048372,-0.614505931,-2.022888882,-1.125580864,-2.346255328,-3.66602996,-1.779241557,3.226232561,3.030659526,1.937956064,1.408016617,1.514234968,1.586973764,2.456310268,2.547595817,2.438275083,3.865565819,5.279844329,4.777314978,5.477047434,4.515796475,2.288229577,3.780082542,1.070829369,2.068981677,3.544923618,3.29395233,0.251130894,1.343463931,2.409253078,2.442346953
Low income,,,,,,,,,,,,,,,,,,,,,,,-1.388241998,-0.511339427,-2.300791152,-2.658511369,1.690249796,2.655153698,-0.234751366,-0.383973892,-4.518296085,-2.270729438,-3.582836783,-2.342860721,-1.621767446,1.777300926,2.192538691,1.506564369,0.681456881,0.468307917,0.314858537,2.124492074,1.24417214,1.713336802,2.846765262,3.978835943,3.512835872,4.235822337,3.538393639,2.160462131,4.288932831,-1.552043537,-0.711406019,3.685602491,2.884820312,-2.836515546,0.545381735,1.511153512,1.825313805
Liechtenstein,,,,,,,,,,,,-0.487780677,-0.312690226,-0.128913586,-0.210673929,-0.287280087,2.583221407,2.539340674,2.58949084,2.722165869,3.06673152,3.424162643,-2.717631379,-0.425880095,3.367402522,6.008632513,2.995934959,8.120212662,4.507438277,3.338676458,1.041748046,0.488777564,2.254991143,2.818629901,5.36232333,4.267739458,5.302779256,5.62164242,6.173497062,8.864193039,1.916876397,-1.795514415,-1.9931845,-2.761161231,2.225484529,4.000756856,7.84663385,2.615940419,1.074833853,-1.860279419,,,,,,,,,
Sri Lanka,,,1.405726665,0.143451962,1.488703165,0.129701215,2.533634484,3.910040175,3.319880225,5.27110393,1.594426124,-0.775961351,-2.359058346,5.039381684,1.923819428,4.172620076,1.434362008,3.181696617,3.762321081,4.567613071,4.107432825,4.059429391,2.607120776,3.324691799,3.623929865,3.520891728,2.87641264,0.288741809,1.050602296,0.932464382,5.054980966,3.347565782,3.216334432,5.778869062,4.609853506,4.641628816,3.097091968,5.808550273,4.169996068,3.748962877,5.354733552,-2.243643061,3.142506997,5.049940435,4.557881914,5.383795801,6.842908741,6.010642397,5.197557743,2.82103706,7.27905886,7.677953239,9.002943471,2.59207381,3.985755206,4.046239566,3.338429756,2.414098662,2.194959772
Lower middle income,,1.314090617,0.830943157,3.991279455,4.219937664,1.589002245,0.159352294,0.970891557,3.97705519,6.731517425,6.338922323,3.665277667,3.119978508,3.265325426,3.15710381,0.013685229,5.756821024,1.421208021,-1.899411824,-2.326059354,-2.4169842,-0.771322009,2.431500075,1.016419862,-0.720398335,1.044370436,-0.20570189,0.800448372,2.392044579,2.413311435,2.50081137,0.256746876,0.692267945,-0.546533239,0.428524782,2.644006783,3.843953357,1.548727517,-0.531794678,2.317239397,2.585350807,2.203866745,3.03307787,4.436095527,4.811666605,4.43165322,4.773619987,5.171275361,2.585362443,2.998913952,4.908060275,3.20006488,2.704531075,3.551876684,4.057721113,3.557864867,4.38253124,3.694914734,3.145864858
Low & middle income,,-0.066479606,1.436950232,2.33651802,5.286424862,3.626532972,2.020184948,0.900852694,3.553556823,5.747181676,5.601763785,3.968960302,3.713854862,4.725747465,3.737526544,1.903262212,3.837219615,2.338315446,1.157351994,2.509132859,2.377822676,0.019293393,0.802440394,-0.340173272,2.610195485,2.390899201,2.040117539,2.749100274,2.019967825,1.071076193,0.28896039,-0.462219424,-0.289127562,1.619564227,1.588260492,2.224223492,3.744424659,3.404188288,1.004261903,2.212091615,4.260441258,2.299614209,3.312982425,4.525251623,6.257812081,5.842365153,6.788475679,7.477253837,4.601417523,1.84146525,6.440951194,4.943828269,4.03905673,4.157648839,3.629700894,3.078541726,3.294618195,3.867770325,3.529781073
Lesotho,,-0.001728402,13.17680373,8.501668638,6.131508776,0.099519994,-2.466680983,8.551426057,-2.535036089,-0.696398054,-0.108812228,2.748152528,-2.471144476,23.4498159,8.256319375,-15.76068108,8.004556188,18.33777685,14.88635125,-0.064853055,-5.472335604,-2.049636574,1.685626134,-0.636979303,2.916653866,0.159717032,2.301491088,-1.460285785,6.298163516,3.537159726,3.7305016,4.58625521,4.570933955,1.240289072,3.754397312,1.263037045,3.648318662,1.924671891,0.039643745,-0.628760862,3.207521586,3.412375308,1.016902075,5.154336519,2.321097225,3.976062897,4.55389995,4.345591684,5.511195244,-1.404613646,4.979321472,4.185205961,5.744039856,1.113087594,0.967916193,2.348069814,2.788129091,-3.905641873,-2.009996944
Late-demographic dividend,,-3.736448819,1.090260942,1.965486148,5.202648588,4.855123905,4.466040729,-0.396214504,3.325988691,7.755226058,8.023970288,5.63976377,5.272140022,6.938219003,3.867472009,3.156085964,4.673469082,5.073363839,4.357725529,6.025309184,6.765007845,-0.850466798,0.647983012,0.010209386,6.381581473,6.072529576,4.396958021,4.87658031,3.805258797,2.963034792,-0.601543738,-0.161456613,-0.379597416,3.180085102,3.271464,4.544879321,4.042129769,4.505708818,1.849683548,3.752814217,6.173422564,4.43941302,5.287504485,6.126081327,7.510853816,7.066677022,8.613541993,9.562057268,6.26336125,3.057962501,7.418234874,6.530647975,5.220505039,5.031913677,4.553067106,4.03781785,3.801033833,4.644598555,4.823530223
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.990353856
Luxembourg,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,10.54712173,1.692794199,5.312930528,7.122759097,2.862306114,-7.586477105,2.028101742,1.393535558,3.888388213,2.106146124,0.482546852,-0.843672948,1.048300708,2.961752859,6.077848195,2.593244318,9.49157849,3.279463856,7.679106042,8.735315587,4.009810209,7.198406194,0.476077004,2.811221308,2.416629037,0.017299922,0.027251338,4.106640711,5.355837386,6.723966803,5.510409395,1.854574681,2.149609899,1.379893359,2.760888181,0.926765761,4.339108315,6.442031366,-2.066473902,-5.014263013,1.88354731,-1.176797867,-0.76218341,0.814652309,0.232564441,-0.115476306,2.739791802,-1.116112962,0.055731942
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750082547,9.927180673,7.34333559,3.595988729,6.699306357,7.710391423,8.338520121,9.475369413,9.470138793,11.91807254,12.99695525,10.84400184,-2.220578207,-12.82074909,-2.461855654,4.448986832,8.373232292,3.109187245,2.864266506,4.738947916,3.307419965,4.232734576,4.802866946
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,5.904414201,4.07454538,-3.38085883,2.323732128,9.627634107,3.578957384,1.234582771,4.51409176,0.784519567,10.58357413,2.945401376,2.15248518,1.229831806,-2.408534064,-2.261163,-6.497088144,-4.404507152,3.427141009,0.502189515,6.268970799,8.88854282,23.55798627,5.554538563,10.87791363,12.04879793,1.238494277,-0.874648487,22.37633471,18.83070159,6.685009956,8.195606611,-4.179578239,-23.06341496,-2.418127533,8.260073121,4.938352107
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,7.353249381,7.321886716,5.92066641,2.431691079,3.375054177,0.341424666,1.450748243,3.394963787,5.224409118,8.307863476,3.584474218,-0.207763051,2.263494603,1.134991627,-4.123126102,6.323531199,-1.027421989,3.96221313,3.663208887,6.972373595,-2.322328228,9.72364464,0.922947179,1.514947622,5.280507953,-3.827398872,-2.438117109,8.786088759,-6.857030561,10.75648353,-2.89478845,5.85583025,-0.178994895,0.667221669,6.026203768,1.89366143,4.710760461,3.568440478,2.084364684,6.321998368,2.324166184,4.667118568,2.964337138,2.485683535,3.835245161,1.580555112,3.060307614,1.229529046,3.1031114,-0.28666032,2.896264323,1.844616986
Monaco,,,,,,,,,,,,4.190019215,3.22103008,4.827625867,2.858829076,-2.44215436,3.102545947,2.397785616,2.841897763,2.35335556,0.313281516,-0.601006327,0.686446019,-0.454925116,-0.010468638,0.562378162,1.69763814,2.111979685,4.32665656,3.890002693,2.211021586,0.346898628,0.585826086,-1.853994467,1.238335121,1.136886133,0.230116567,1.364236555,2.565130877,2.385517295,2.901768621,1.161890299,0.010193915,0.05055366,1.384570779,0.862671134,4.730083367,13.31855025,-0.303447952,-12.21412207,0.993240373,5.764413602,-0.202281103,8.293079596,5.990697387,3.779338043,2.556620763,-4.210200845,5.304565902
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.688392715,2.023697472,-6.504450132,-3.216400332,2.315578644,6.337531865,8.04993381,6.900592116,7.666093328,7.761891043,5.091683561,3.238947505,8.005416601,-5.881267427,7.207007,5.879366918,-0.576697092,9.0730843,5.063648262,0.450049423,5.614620699,6.47716048,6.109432568
Madagascar,,-0.377628921,-0.19253236,-3.345926368,1.396429054,-2.937852403,-0.511414418,2.836509744,4.071065952,1.008235112,2.484821868,1.137329105,-3.955419065,-5.290915272,-0.814004886,-1.558997762,-5.779979372,-0.511875008,-5.406328682,6.748732069,-1.906496992,-12.36171994,-4.691867156,-1.967941895,-1.117419392,-1.6845393,-0.882494916,-1.634219019,0.530645597,1.153998319,0.194776625,-9.006369105,-1.768085446,-0.913673104,-3.033790246,-1.406451416,-0.985465377,0.476252815,0.682603864,1.45372395,1.248436347,2.759775047,-15.0421862,6.519029112,2.159816524,1.706699388,2.364196089,2.701078618,3.708377354,-6.65191727,-2.151856142,-1.188682621,0.23302,-0.437960225,0.585356838,0.390866454,1.234866404,1.185080524,0.476010182
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763714377,6.484185283,5.649079664,4.204868086,1.662564067,-6.262938517,4.396568204,10.557182,3.109577721,-15.39566093,23.07508884,5.244789776,6.847085784,-9.839048373,3.646217774,4.354380906,-1.802359412,2.541358587,2.536754831,-1.615183238,1.733486915,2.69752963,4.075409428
Middle East & North Africa,,,,,,,,,,,,,,,,,13.02829535,1.077956055,-7.601050276,2.219607834,-2.940720463,-1.604521725,-6.250607785,-6.652009201,-4.029631094,-4.300711274,-1.912481051,-3.48747353,0.523371801,-0.027098522,9.438982258,1.353165607,2.739117957,0.212319061,0.12116611,-0.044239521,2.587737726,1.490280141,2.578255799,-0.040592119,4.741701309,-0.605103301,-0.508960066,2.940385804,5.827229624,2.816478164,3.654826782,2.946405435,2.472972585,-1.433052416,2.853056338,1.755442746,1.723837543,0.94659551,1.043153575,0.50464403,2.709298307,-0.173862427,-0.536479215
Mexico,,1.782077138,1.463526437,4.80323203,8.481411033,3.816439339,2.842654603,2.616661321,6.089059234,0.285108153,3.300211837,0.668146239,5.03561292,4.73130705,2.779618236,2.833111916,1.63107455,0.713827953,6.211745643,6.995633738,6.593621476,5.951524402,-2.832178042,-5.677485447,1.125251757,-0.005590175,-5.096858561,-0.333810909,-0.70839124,2.108299383,3.203382908,2.30201264,1.683114785,0.157923159,3.159064266,-7.831751372,5.072449437,5.193557998,3.58158308,1.247838022,3.440976329,-1.792902633,-1.402939066,0.07226822,2.494831023,0.869521533,2.984432541,0.782569044,-0.357632975,-6.674165378,3.617190331,2.227163478,2.24713983,0.029452795,1.544035107,2.019036884,1.403020673,0.931456542,1.050314217
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,0.28004963,10.37188615,-0.914811051,-10.57868692,18.71676469,4.290819272,3.085560291,-5.413542578,-0.4475966,-2.265333551,5.315360471,4.759558942,5.063834365,7.698504128,-10.42544735,-6.315862713,-0.62834362,-1.376571301,0.683098091,5.460915501,1.845627016,-3.634530807,-0.924187019,0.906783716,-1.258629119,2.712836761,-6.380040332,3.021279373,6.46802581,-0.898916356,-2.619101309,3.614207308,-1.383372742,1.152232974,0.823567722,2.663631082,2.938180832
Middle income,,0.1563192,1.210646826,2.405859751,5.534604891,3.709940153,2.055719164,0.963149834,3.634684021,5.828447966,5.748921018,4.031173937,3.883800848,4.837679289,3.790965102,1.993093714,3.95062059,2.401509802,1.291456213,2.611860923,2.463784083,0.046897578,0.863704354,-0.318563002,2.734170621,2.516073997,2.075226451,2.781477473,2.097842815,1.140672982,0.413354941,-0.370824941,-0.16333603,1.762631647,1.719360978,2.310422859,3.847450874,3.51137731,1.086427508,2.32364681,4.415974183,2.401104077,3.451843146,4.682718446,6.430353361,5.991474699,6.964253517,7.655850523,4.742560113,1.953958102,6.597472023,5.168326961,4.227840427,4.277301724,3.754828633,3.289143294,3.457333329,4.029180672,3.688721268
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.033599216,-6.346958822,-7.253104615,-1.643600208,-1.191811237,0.870680736,1.062642522,2.830100812,3.841473894,4.074050806,-3.473683221,2.233456599,1.888916172,4.376888549,4.502440294,4.963207732,6.299935135,5.29995031,-0.541943605,3.140817721,2.164144173,-0.577169123,2.776257712,3.456748396,3.717656603,2.735853223,0.983736425,2.795615119
Mali,,,,,,,,,2.369294094,-1.146946249,4.573635816,0.948770365,4.07164606,-3.167737687,-3.263033777,9.663068527,11.6523149,4.517945169,-3.177464195,8.406910323,-6.130190586,-0.520059912,-9.308229224,-0.290976429,-2.226804989,18.18203413,1.130511762,-1.493640771,5.953188326,2.602921804,-4.267707957,9.343339945,-5.567637341,0.483191843,1.025926559,-1.719136133,4.314362017,2.162304755,4.807755801,2.896539892,-2.831837576,12.04794967,0.041695618,5.787907072,-1.612538665,3.145556735,1.270501414,0.096681516,1.342542287,1.443583279,2.039440592,0.118048942,-3.721738917,-0.629925021,4.021805765,3.09991301,2.749127738,2.194028423,1.642559835
Malta,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91149231,-1.914199916,1.803475236,3.391786304,-0.530048869,2.726684298,2.137339563,4.409934937,3.153000537,-1.876429441,5.026498265,0.042271605,3.185668056,4.002804551,5.505675489,7.023412892,1.73573001,5.198577394,1.569799693
Myanmar,,,0.093214736,6.462893155,0.866604378,-0.132873526,0.194204778,-7.557822957,0.401266231,4.923221786,1.730765151,2.129811556,0.893427999,-1.587862727,-0.151454789,2.362339404,2.775022691,3.656272588,3.900809649,3.52288669,4.29049603,4.813444349,3.720994077,2.801664024,2.560615393,1.855072275,-1.010993628,-4.269788482,-9.174340278,-5.798936189,1.74008747,-0.279856058,3.227886984,6.539805295,5.565289051,5.93811729,5.365428362,4.680687117,4.40769354,7.139460901,11.12214252,11.26405805,10.58596278,11.9379945,12.72236009,12.67269214,12.49990714,11.77401599,10.38872339,9.705151288,9.306946932,6.698147,5.609466915,6.985661215,7.313152293,2.493284682,9.748478824,5.081834102,5.759520091
Middle East & North Africa (excluding high income),,,,,,,4.149373535,6.00656393,8.064681583,9.227290223,6.403509247,5.921907625,10.49015536,4.101021456,3.800661565,-1.569639167,12.14944431,-3.135466497,-7.792329604,-4.882460376,-12.54551037,-2.916480009,11.30025493,1.195435358,-3.76355498,0.189451314,-4.982750811,-0.963279204,-2.902471869,-0.437745826,8.342936377,-3.59953214,2.406333264,0.576767337,-0.262539466,0.710519824,3.892542347,1.584651632,4.820254261,2.584457249,4.366009086,0.620636156,1.118448257,0.071082361,6.09888948,2.510003295,3.295005513,4.271234556,2.168067675,1.108689297,3.435835201,-2.35781426,0.799094879,0.190736136,0.356152837,-1.056554219,5.05291462,1.137344061,-1.546614354
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220751161,-9.151674098,3.279119285,0.693871395,1.496370321,2.074413928,4.241156669,4.026601866,8.431555487,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398
Mongolia,,,,,,,,,,,,,,,,,,,,,,,5.645233718,3.193605792,3.222932428,2.918634971,6.36300972,0.556505953,2.273283318,1.682206837,-5.096445402,-10.08414653,-10.29098879,-4.011702034,1.3605176,5.564398395,1.416267254,3.043875392,2.46594144,2.178522834,0.252106721,2.009088489,3.718467367,5.899204856,9.401052216,5.978599392,7.180644051,8.761859502,7.324727691,-2.815596221,4.56205081,15.15462467,10.15903263,9.437272086,5.744922128,0.388463385,-0.433679902,3.688533789,5.827151207
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.136164865,-1.868989954,-11.6330419,-5.769971559,-5.550005911,-10.10265666,-16.92377285,1.814891754,-7.456247438,0.266900975,1.781340001,3.207374519,2.497510651,28.27385176,22.37359472,-19.82137902
Mozambique,,,,,,,,,,,,,,,,,,,,,,2.506647464,-9.013546292,-17.39386657,-7.952854437,-0.014918183,-2.636995803,14.89926218,8.440430133,6.101255867,-0.410273503,2.242985344,-9.374720739,6.250678631,2.420457105,-1.275165246,7.877907798,8.33662412,7.206361682,8.911724517,-1.491739913,8.950002804,6.132661916,3.743957312,4.775742134,3.610136919,6.644069136,4.781122153,4.411461495,3.447770232,3.620015654,4.504366966,4.345719361,4.042368828,4.434554491,3.740422053,0.884713237,0.77534648,0.4733402
Mauritania,,,-2.189435258,-4.838742497,23.94714972,12.70886381,-2.746690492,0.476766267,6.906105339,-1.769500335,8.663098027,-1.163552313,-3.650640875,-7.377854298,8.889305578,-7.89615583,5.395935637,-4.713821355,-3.373039868,1.768151301,0.38744647,0.460427352,-5.159094338,0.762168635,-5.959848908,0.142437141,2.845232767,-0.814312563,-0.949619738,2.056246924,-4.303617818,-0.823362458,-0.728112519,3.182032731,-5.509743254,7.061525067,3.175697191,-6.436790268,0.198289674,1.027625943,-6.425193208,-3.449387574,-1.380754824,3.969726775,1.807470114,5.516578455,14.99794436,-4.742858861,-3.165059156,-2.768449279,-0.339903893,1.149304307,1.428575877,1.124039487,1.266741106,2.370760983,-1.590183037,3.316367942,1.660832097
Mauritius,,,,,,,,,,,,,,,,,,4.82783144,2.482728187,1.730491667,-11.56492513,4.324779863,4.215300288,-0.535170122,3.60922239,6.083876294,8.906236903,8.079466409,6.058719164,3.668090835,6.425944037,3.314166399,5.120444426,3.843627974,2.688328553,3.394776363,4.513432587,4.372417165,4.96251941,1.314748642,7.144715981,2.534262837,0.911910203,5.161670447,3.677809319,1.176699104,4.37758681,5.246496953,5.006539071,3.041100455,4.129198852,3.911001251,3.209499474,3.132851971,3.556904276,3.416023947,3.766596483,3.720567642,3.703094593
Malawi,,5.118520288,-1.725436205,-3.7690493,0.154636685,10.81075029,10.41900555,4.568326361,-4.426855072,3.161009081,-2.117946819,13.2028348,3.457731978,-0.407047117,4.27486287,3.13708575,1.95220891,1.756501611,6.415418552,1.326876904,-2.403628015,-7.682037095,0.105482599,1.072004945,1.930964664,0.202155748,-5.396691652,-4.301029412,-2.742698633,-3.556200255,1.995609309,6.511969342,-8.152049274,9.41664864,-10.56585447,15.55822335,5.406878626,1.344220168,1.065214639,0.175521556,-1.106432365,-7.329393443,-0.745437028,3.181779609,2.835476057,0.617777856,1.893652401,6.576016748,4.612417473,5.259089045,3.849698158,1.89312525,-0.985556989,2.255881338,2.778323279,0.002104471,-0.255665063,1.263570639,1.670033662
Malaysia,,4.255725748,3.060106607,3.972229065,2.17062769,4.602008103,4.914549852,1.208201918,5.339229547,2.388841867,3.487625306,7.465399337,6.859135738,9.115284147,5.777798631,-1.611481205,8.821092338,5.043501749,3.951384896,6.609676505,4.809457667,4.400094969,3.474854971,3.75560169,5.116954336,-3.605268504,-1.566296905,2.146905915,6.705515959,5.908375514,5.980303574,6.646424925,6.119141254,7.175101577,6.519082478,7.094584031,7.228690871,4.609306043,-9.671202268,3.577312338,6.357502162,-1.66514896,3.21739523,3.687919112,4.698581744,3.282258341,3.524327073,4.236438786,2.847079459,-3.28559033,5.623555972,3.666105224,3.959552763,3.270041918,4.595209998,3.687721643,3.041601285,4.383943957,3.435158958
North America,,0.587885312,4.449210068,2.866833009,4.295485499,5.023053808,5.212055661,1.32851536,3.697469519,2.060706444,-1.518859928,1.833324124,4.127467446,4.61325887,-1.489662685,-1.227104735,4.356707512,3.561515679,4.42712836,2.044730413,-1.236303471,1.511348033,-2.759184953,3.622898608,6.299982154,3.244410172,2.50557406,2.496080075,3.195825825,2.609970379,0.702624171,-1.426383528,2.115955392,1.428162715,2.772712471,1.485319717,2.583811936,3.154262971,3.184874953,3.536112101,3.050771077,0.025496934,0.903082252,2.044954916,2.849585164,2.667407362,1.960429964,1.279858922,-1.002347276,-3.444665249,1.727030487,0.913402258,1.424974399,1.140055273,1.774344595,2.125026732,0.879867725,1.684809322,2.318297758
Namibia,,,,,,,,,,,,,,,,,,,,,,-1.197085792,-2.5760598,-4.124338543,-2.868384896,-2.543258056,1.237576352,-0.218294045,-2.93932729,-1.776607309,-1.291785396,4.978666328,4.323895835,-3.993821294,-0.617321156,1.598750887,0.988259028,2.093322319,1.286996301,1.480706498,1.720469903,-0.435646035,3.212348044,2.709075875,10.58503732,0.911754304,5.280654309,3.525588617,0.797839195,-1.518913563,4.145645876,3.248400695,3.238880121,3.783360102,4.229598016,2.396122021,-1.796433482,-2.863621404,-0.825493378
New Caledonia,,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065368,-1.132908802,-13.27247652,10.55033055,5.293817407,1.154848984,0.401297452,8.602188937,-14.22383175,-1.502315211,-8.695057214,0.256409941,-3.97713279,-0.180284299,2.605536261,-2.824598285,3.625516716,32.00916654,8.839829799,1.17457102,2.230300233,-1.960593024,-2.0295478,-0.109355383,3.571062107,-1.455762363,0.055313046,-5.020937827,-0.997607643,0.177142842,,,,,,,,,,,,,,,,,,
Niger,,1.621163655,7.146788049,6.295352158,-2.734205098,3.879005202,-3.198197198,-2.694354374,-2.42599779,-8.114972667,0.206271424,2.777823137,-7.756594602,-19.31383064,5.783441299,-5.495611425,-2.155140989,4.701592038,10.23068682,4.088274956,-5.22774643,-3.007140033,-0.721862374,-6.58951941,-19.18011659,4.654730893,3.321059898,-2.780272703,3.763525608,-2.050978162,-4.33749189,-3.588277988,-1.309674702,-3.001801244,-1.567137196,-1.018779239,-3.325365483,-1.979693373,6.140010324,-3.72698404,-4.710071937,3.43611295,1.143261017,-1.529080605,-3.290570378,3.404276735,2.040299732,-0.660036863,3.736697039,-1.848772464,4.483449184,-1.534132849,6.321862258,1.279490559,2.563307506,0.418328366,1.737225296,1.046750786,3.195954395
Nigeria,,-1.82038967,1.964151474,6.311076045,2.739196141,2.664666634,-6.288307433,-17.553376,-3.396596226,21.44901838,22.18227791,11.61601921,0.952506721,2.852725217,8.344489195,-7.765686479,5.954237978,2.897569824,-8.578478144,3.633856207,1.277667977,-15.4503572,-9.195106768,-13.1531488,-3.584936729,3.233578993,-2.509948582,0.525848546,4.546936499,-0.708853154,8.930687273,-2.16446498,2.025824564,-4.457078143,-4.232818328,-2.530052289,1.634594009,0.406825955,0.05719452,-1.895720223,2.419132598,3.29057075,12.45746816,4.657786291,6.489603677,3.721623939,3.326217878,3.822072301,3.972510493,5.197954409,5.15854535,2.525322229,1.472851229,3.853722679,3.51397656,-0.029282305,-4.168388406,-1.788817621,-0.679724708
Nicaragua,,4.170185546,7.503487737,7.515202663,8.345094153,6.24736357,0.219796968,3.789106599,-1.669642075,3.067255171,-1.688570147,0.189724736,-0.86982296,3.190907997,10.72152408,-3.192625174,2.007416403,5.082993349,-10.6049889,-28.64735353,1.596703189,2.396247355,-3.543078123,1.825794065,-4.086184652,-6.4285994,-3.316123542,-2.904177445,-14.33112377,-3.842310833,-2.219287986,-2.39092833,-1.843421497,-2.579985478,1.15007193,3.790680595,4.339513234,2.112713246,1.959077594,5.311764033,2.494285239,1.438912621,-0.673728588,1.110599769,3.882831193,2.8680733,2.735244475,3.642276137,2.022687036,-4.607404722,3.002818391,4.89429304,5.08092217,3.543392464,3.416526898,3.436559084,3.223799153,3.307216049,-4.569253481
Netherlands,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288749,3.083858425,2.492243202,4.575448997,2.631265356,-0.885417996,3.639544497,1.912635957,2.06633314,1.312405297,0.543128027,-1.461953032,-1.69259009,1.68361855,2.653403997,2.102934813,2.218131357,1.286515181,2.775043433,3.795569306,3.468277725,1.635054597,0.940014999,0.554249624,2.34216827,2.607973421,3.022303305,3.793381777,4.020502841,4.337374446,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264
